xmin,ymin,xmax,ymax,confidence,class
137,148,145,156,1.0,Cornelius; Roman historian (c. 55-120).
265,155,273,163,1.0,Joseph Albert; American test pilot (1921-1966).
376,96,384,104,1.0,Alfred Russel; British natural historian (1823-1913).
375,98,383,106,1.0,Alfred Russel; British natural historian (1823-1913).
252,129,260,137,1.0,Greek mythological character.
375,98,383,106,1.0,Alfred Russel; British natural historian (1823-1913).
138,149,146,157,1.0,Cornelius; Roman historian (c. 55-120).
137,147,145,155,1.0,Cornelius; Roman historian (c. 55-120).
137,144,145,152,1.0,Cornelius; Roman historian (c. 55-120).
136,146,144,154,1.0,Cornelius; Roman historian (c. 55-120).
138,101,146,109,1.0,Andre; Belgian mathematician (1612-1660).
136,205,144,213,1.0,"Tanner, Adam; Austrian mathematician (1572-1632)."
138,206,146,214,1.0,"Tanner, Adam; Austrian mathematician (1572-1632)."
373,93,381,101,1.0,Alfred Russel; British natural historian (1823-1913).
140,202,148,210,1.0,"Tanner, Adam; Austrian mathematician (1572-1632)."
136,203,144,211,1.0,"Tanner, Adam; Austrian mathematician (1572-1632)."
152,118,160,126,1.0,"Firmanus, Lucius; Roman philosopher (unkn-fl. 86 B.C.)."
137,203,145,211,1.0,"Tanner, Adam; Austrian mathematician (1572-1632)."
139,202,147,210,1.0,"Tanner, Adam; Austrian mathematician (1572-1632)."
135,202,143,210,1.0,"Tanner, Adam; Austrian mathematician (1572-1632)."
140,201,148,209,1.0,"Tanner, Adam; Austrian mathematician (1572-1632)."
141,205,149,213,1.0,"Tanner, Adam; Austrian mathematician (1572-1632)."
138,203,146,211,1.0,"Tanner, Adam; Austrian mathematician (1572-1632)."
139,205,147,213,1.0,"Tanner, Adam; Austrian mathematician (1572-1632)."
138,202,146,210,1.0,"Tanner, Adam; Austrian mathematician (1572-1632)."
141,203,149,211,1.0,"Tanner, Adam; Austrian mathematician (1572-1632)."
139,203,147,211,1.0,"Tanner, Adam; Austrian mathematician (1572-1632)."
157,119,165,127,1.0,"Firmanus, Lucius; Roman philosopher (unkn-fl. 86 B.C.)."
165,146,173,154,1.0,"Wendelin, Godefroid; Belgian astronomer (1580-1667)."
134,128,142,136,1.0,Brook; British mathematician (1685-1731).
254,232,262,240,1.0,John Alfred; American astronomer (1840-1920).
216,251,224,259,1.0,Sir Ernest Henry; Irish-born British Antarctic explorer (1874-1922).
251,56,259,64,1.0,Nils Christofer; Swedish astronomer (1839-1914).
251,105,259,113,1.0,"John Fillmore; American civil engineer, geodesist (1868-1925)."
375,96,383,104,1.0,Alfred Russel; British natural historian (1823-1913).
376,92,384,100,1.0,Alfred Russel; British natural historian (1823-1913).
124,170,132,178,1.0,Bernard; German astronomer (1430-1504). (Spelling changed from Walter.)
158,115,166,123,1.0,"Firmanus, Lucius; Roman philosopher (unkn-fl. 86 B.C.)."
154,117,162,125,1.0,"Firmanus, Lucius; Roman philosopher (unkn-fl. 86 B.C.)."
157,118,165,126,1.0,"Firmanus, Lucius; Roman philosopher (unkn-fl. 86 B.C.)."
159,116,167,124,1.0,"Firmanus, Lucius; Roman philosopher (unkn-fl. 86 B.C.)."
159,117,167,125,1.0,"Firmanus, Lucius; Roman philosopher (unkn-fl. 86 B.C.)."
158,116,166,124,1.0,"Firmanus, Lucius; Roman philosopher (unkn-fl. 86 B.C.)."
161,112,169,120,1.0,"Firmanus, Lucius; Roman philosopher (unkn-fl. 86 B.C.)."
134,130,142,138,1.0,Brook; British mathematician (1685-1731).
155,113,163,121,1.0,"Firmanus, Lucius; Roman philosopher (unkn-fl. 86 B.C.)."
125,116,133,124,1.0,Francis a Paula; Austrian astronomer (1745-1817).
134,130,142,138,1.0,Brook; British mathematician (1685-1731).
134,132,142,140,1.0,Brook; British mathematician (1685-1731).
158,38,166,46,1.0,"Of Miletus; Greek mathematician, astronomer, philosopher (c. 636-546 B.C.)."
134,127,142,135,1.0,Of Alexandria; Greek astronomer (unkn-c. 380).
134,126,142,134,1.0,Of Smyrna; Greek mathematician and astronomer (c. A.D. 130).
135,131,143,139,1.0,Brook; British mathematician (1685-1731).
136,132,144,140,1.0,Brook; British mathematician (1685-1731).
127,118,135,126,1.0,Francis a Paula; Austrian astronomer (1745-1817).
283,77,291,85,1.0,"de Bort, Leon-Philippe; French meteorologist (1855-1913)."
134,124,142,132,1.0,Of Smyrna; Greek mathematician and astronomer (c. A.D. 130).
376,156,384,164,1.0,Al-Sābi' al-Harrani Thābit Ibn Qurra; Iraqi astronomer (836-901).
282,81,290,89,1.0,"de Bort, Leon-Philippe; French meteorologist (1855-1913)."
142,141,150,149,1.0,Greek astronomer (unkn-A.D. 412).
282,79,290,87,1.0,"de Bort, Leon-Philippe; French meteorologist (1855-1913)."
221,135,229,143,1.0,Paul; German astronomer (1901-1961).
221,135,229,143,1.0,Paul; German astronomer (1901-1961).
220,138,228,146,1.0,Paul; German astronomer (1901-1961).
225,83,233,91,1.0,Valentina Vladimirovna; Soviet cosmonaut (1937-Live).
213,71,221,79,1.0,Nikola; American scientist of Serbian origin (1856-1943).
219,133,227,141,1.0,Paul; German astronomer (1901-1961).
156,36,164,44,1.0,"Of Miletus; Greek mathematician, astronomer, philosopher (c. 636-546 B.C.)."
153,40,161,48,1.0,"Of Miletus; Greek mathematician, astronomer, philosopher (c. 636-546 B.C.)."
152,40,160,48,1.0,"Of Miletus; Greek mathematician, astronomer, philosopher (c. 636-546 B.C.)."
154,42,162,50,1.0,"Of Miletus; Greek mathematician, astronomer, philosopher (c. 636-546 B.C.)."
153,39,161,47,1.0,"Of Miletus; Greek mathematician, astronomer, philosopher (c. 636-546 B.C.)."
376,154,384,162,1.0,Al-Sābi' al-Harrani Thābit Ibn Qurra; Iraqi astronomer (836-901).
375,155,383,163,1.0,Al-Sābi' al-Harrani Thābit Ibn Qurra; Iraqi astronomer (836-901).
377,154,385,162,1.0,Al-Sābi' al-Harrani Thābit Ibn Qurra; Iraqi astronomer (836-901).
374,152,382,160,1.0,Al-Sābi' al-Harrani Thābit Ibn Qurra; Iraqi astronomer (836-901).
376,156,384,164,1.0,Al-Sābi' al-Harrani Thābit Ibn Qurra; Iraqi astronomer (836-901).
376,156,384,164,1.0,Al-Sābi' al-Harrani Thābit Ibn Qurra; Iraqi astronomer (836-901).
376,154,384,162,1.0,Al-Sābi' al-Harrani Thābit Ibn Qurra; Iraqi astronomer (836-901).
369,90,377,98,1.0,Greek astronomer (unkn-fl. c. 280 B.C.).
371,84,379,92,1.0,Greek astronomer (unkn-fl. c. 280 B.C.).
369,88,377,96,1.0,Greek astronomer (unkn-fl. c. 280 B.C.).
134,123,142,131,1.0,Of Smyrna; Greek mathematician and astronomer (c. A.D. 130).
367,88,375,96,1.0,Greek astronomer (unkn-fl. c. 280 B.C.).
279,129,287,137,1.0,Nikolai Ivanovich; Soviet botanist (1887-1943); Sergei Ivanovich; Soviet physicist (optics) (1891-1951).
133,127,141,135,1.0,Of Alexandria; Greek astronomer (unkn-c. 380).
170,191,178,199,1.0,Georg Freiherr von; Slovenian-born German mathematician (1754-1802).
169,189,177,197,1.0,Georg Freiherr von; Slovenian-born German mathematician (1754-1802).
170,188,178,196,1.0,Georg Freiherr von; Slovenian-born German mathematician (1754-1802).
169,187,177,195,1.0,Georg Freiherr von; Slovenian-born German mathematician (1754-1802).
168,187,176,195,1.0,Georg Freiherr von; Slovenian-born German mathematician (1754-1802).
125,161,133,169,1.0,Johann; German mathematician (1468-1528).
192,221,200,229,1.0,Harry; American meteorologist (1911-1962).
193,224,201,232,1.0,Harry; American meteorologist (1911-1962).
377,156,385,164,1.0,Al-Sābi' al-Harrani Thābit Ibn Qurra; Iraqi astronomer (836-901).
375,158,383,166,1.0,Al-Sābi' al-Harrani Thābit Ibn Qurra; Iraqi astronomer (836-901).
375,153,383,161,1.0,Al-Sābi' al-Harrani Thābit Ibn Qurra; Iraqi astronomer (836-901).
375,152,383,160,1.0,Al-Sābi' al-Harrani Thābit Ibn Qurra; Iraqi astronomer (836-901).
141,139,149,147,1.0,Greek astronomer (unkn-A.D. 412).
238,93,246,101,1.0,Nikolaj Ivanovich; Soviet chemical engineer (1860-1930).
141,133,149,141,1.0,Greek astronomer (unkn-A.D. 412).
142,135,150,143,1.0,Greek astronomer (unkn-A.D. 412).
142,134,150,142,1.0,Greek astronomer (unkn-A.D. 412).
144,135,152,143,1.0,Greek astronomer (unkn-A.D. 412).
282,67,290,75,1.0,Walter; German rocket builder (1910-1943).
255,19,263,27,1.0,Georg Heinrich; German astronomer (1914-1961).
257,16,265,24,1.0,Georg Heinrich; German astronomer (1914-1961).
244,175,252,183,1.0,Sir Joseph John; British physicist; Nobel laureate (1856-1940).
242,175,250,183,1.0,Sir Joseph John; British physicist; Nobel laureate (1856-1940).
240,167,248,175,1.0,Sir Joseph John; British physicist; Nobel laureate (1856-1940).
144,130,152,138,1.0,Evangelista; Italian physicist (1608-1647).
241,94,249,102,1.0,Nikolaj Ivanovich; Soviet chemical engineer (1860-1930).
240,93,248,101,1.0,Nikolaj Ivanovich; Soviet chemical engineer (1860-1930).
237,89,245,97,1.0,Nikolaj Ivanovich; Soviet chemical engineer (1860-1930).
236,87,244,95,1.0,Nikolaj Ivanovich; Soviet chemical engineer (1860-1930).
238,85,246,93,1.0,Nikolaj Ivanovich; Soviet chemical engineer (1860-1930).
143,126,151,134,1.0,Evangelista; Italian physicist (1608-1647).
237,83,245,91,1.0,Nikolaj Ivanovich; Soviet chemical engineer (1860-1930).
287,195,295,203,1.0,Reinhold; German rocketry scientist (1890-1933).
144,132,152,140,1.0,Evangelista; Italian physicist (1608-1647).
288,199,296,207,1.0,Reinhold; German rocketry scientist (1890-1933).
286,197,294,205,1.0,Reinhold; German rocketry scientist (1890-1933).
288,198,296,206,1.0,Reinhold; German rocketry scientist (1890-1933).
276,126,284,134,1.0,"Kliment Arkadievich; Russian botanist, physiologist (1843-1920)."
275,135,283,143,1.0,"Kliment Arkadievich; Russian botanist, physiologist (1843-1920)."
274,134,282,142,1.0,"Kliment Arkadievich; Russian botanist, physiologist (1843-1920)."
273,132,281,140,1.0,"Kliment Arkadievich; Russian botanist, physiologist (1843-1920)."
157,84,165,92,1.0,Johann Georg; German physicist (1763-1822).
145,133,153,141,1.0,Evangelista; Italian physicist (1608-1647).
273,127,281,135,1.0,"Kliment Arkadievich; Russian botanist, physiologist (1843-1920)."
368,90,376,98,1.0,Greek astronomer (unkn-fl. c. 280 B.C.).
141,128,149,136,1.0,Evangelista; Italian physicist (1608-1647).
141,129,149,137,1.0,Evangelista; Italian physicist (1608-1647).
141,129,149,137,1.0,Evangelista; Italian physicist (1608-1647).
144,131,152,139,1.0,Evangelista; Italian physicist (1608-1647).
143,130,151,138,1.0,Evangelista; Italian physicist (1608-1647).
160,85,168,93,1.0,Johann Georg; German physicist (1763-1822).
159,84,167,92,1.0,Johann Georg; German physicist (1763-1822).
127,118,135,126,1.0,Francis a Paula; Austrian astronomer (1745-1817).
128,119,136,127,1.0,Francis a Paula; Austrian astronomer (1745-1817).
370,182,378,190,1.0,Tycho Brahe; Danish astronomer (1546-1601).
206,119,214,127,1.0,"Vincenzo; Italian physicist, mathematician (1622-1703)."
166,187,174,195,1.0,Georg Freiherr von; Slovenian-born German mathematician (1754-1802).
124,56,132,64,1.0,Étienne Léopold; French astronomer (1827-1895).
166,188,174,196,1.0,Georg Freiherr von; Slovenian-born German mathematician (1754-1802).
146,101,154,109,1.0,"Vitruvius Pollio, Marcus; Roman engineer, architect (unkn-fl. c. 25 B.C.)."
147,99,155,107,1.0,"Vitruvius Pollio, Marcus; Roman engineer, architect (unkn-fl. c. 25 B.C.)."
371,127,379,135,1.0,Herbert Hall; British astronomer (1861-1930).
127,53,135,61,1.0,Étienne Léopold; French astronomer (1827-1895).
369,125,377,133,1.0,Herbert Hall; British astronomer (1861-1930).
206,118,214,126,1.0,"Vincenzo; Italian physicist, mathematician (1622-1703)."
151,196,159,204,1.0,Adriaan; Dutch mathematician (c. 1600-1667).
152,196,160,204,1.0,Adriaan; Dutch mathematician (c. 1600-1667).
125,119,133,127,1.0,Francis a Paula; Austrian astronomer (1745-1817).
125,119,133,127,1.0,Francis a Paula; Austrian astronomer (1745-1817).
240,81,248,89,1.0,Robert Julius; American astronomer (1866-1956).
274,111,282,119,1.0,Friedrich Arturovich; Soviet rocketry scientist (1887-1933).
271,119,279,127,1.0,Friedrich Arturovich; Soviet rocketry scientist (1887-1933).
273,116,281,124,1.0,Friedrich Arturovich; Soviet rocketry scientist (1887-1933).
323,106,331,114,1.0,"Portuguese navigator, explorer (c. 1460-1524)."
270,113,278,121,1.0,Friedrich Arturovich; Soviet rocketry scientist (1887-1933).
248,41,256,49,1.0,Nikolai Iakovlevich; Russian astronomer (1842-1918).
372,125,380,133,1.0,Herbert Hall; British astronomer (1861-1930).
247,42,255,50,1.0,Nikolai Iakovlevich; Russian astronomer (1842-1918).
226,97,234,105,1.0,Chinese mathematician (430-501).
214,146,222,154,1.0,Konstantin E.; Soviet physicist (1857-1935).
213,144,221,152,1.0,Konstantin E.; Soviet physicist (1857-1935).
370,129,378,137,1.0,Herbert Hall; British astronomer (1861-1930).
320,101,328,109,1.0,"Portuguese navigator, explorer (c. 1460-1524)."
167,121,175,129,1.0,Thomas William; British astronomer (1806-1885).
319,107,327,115,1.0,"Portuguese navigator, explorer (c. 1460-1524)."
370,128,378,136,1.0,Herbert Hall; British astronomer (1861-1930).
370,186,378,194,1.0,Tycho Brahe; Danish astronomer (1546-1601).
322,106,330,114,1.0,"Portuguese navigator, explorer (c. 1460-1524)."
369,126,377,134,1.0,Herbert Hall; British astronomer (1861-1930).
322,104,330,112,1.0,"Portuguese navigator, explorer (c. 1460-1524)."
371,128,379,136,1.0,Herbert Hall; British astronomer (1861-1930).
371,180,379,188,1.0,Tycho Brahe; Danish astronomer (1546-1601).
370,186,378,194,1.0,Tycho Brahe; Danish astronomer (1546-1601).
369,188,377,196,1.0,Tycho Brahe; Danish astronomer (1546-1601).
320,107,328,115,1.0,"Portuguese navigator, explorer (c. 1460-1524)."
370,184,378,192,1.0,Tycho Brahe; Danish astronomer (1546-1601).
370,182,378,190,1.0,Tycho Brahe; Danish astronomer (1546-1601).
368,188,376,196,1.0,Tycho Brahe; Danish astronomer (1546-1601).
369,184,377,192,1.0,Tycho Brahe; Danish astronomer (1546-1601).
369,188,377,196,1.0,Tycho Brahe; Danish astronomer (1546-1601).
370,188,378,196,1.0,Tycho Brahe; Danish astronomer (1546-1601).
368,184,376,192,1.0,Tycho Brahe; Danish astronomer (1546-1601).
368,185,376,193,1.0,Tycho Brahe; Danish astronomer (1546-1601).
371,182,379,190,1.0,Tycho Brahe; Danish astronomer (1546-1601).
369,183,377,191,1.0,Tycho Brahe; Danish astronomer (1546-1601).
369,185,377,193,1.0,Tycho Brahe; Danish astronomer (1546-1601).
369,186,377,194,1.0,Tycho Brahe; Danish astronomer (1546-1601).
367,186,375,194,1.0,"Wilhelm IV, Landgrave of Hesse; German astronomer (1532-1592)."
235,102,243,110,1.0,Hendrik; Dutch astronomer (1900-1947).
368,186,376,194,1.0,Tycho Brahe; Danish astronomer (1546-1601).
125,112,133,120,1.0,"Friedrich August; German historian, humanitarian (1780-1851)."
368,185,376,193,1.0,Tycho Brahe; Danish astronomer (1546-1601).
206,174,214,182,1.0,John; British physicist (1820-1893).
124,111,132,119,1.0,"Friedrich August; German historian, humanitarian (1780-1851)."
124,112,132,120,1.0,"Friedrich August; German historian, humanitarian (1780-1851)."
124,109,132,117,1.0,"Friedrich August; German historian, humanitarian (1780-1851)."
152,195,160,203,1.0,Adriaan; Dutch mathematician (c. 1600-1667).
149,193,157,201,1.0,Adriaan; Dutch mathematician (c. 1600-1667).
149,198,157,206,1.0,Adriaan; Dutch mathematician (c. 1600-1667).
151,202,159,210,1.0,Adriaan; Dutch mathematician (c. 1600-1667).
148,192,156,200,1.0,Adriaan; Dutch mathematician (c. 1600-1667).
150,196,158,204,1.0,Adriaan; Dutch mathematician (c. 1600-1667).
163,157,171,165,1.0,"John, Baron Wrottesley; British astronomer (1798-1867)."
127,143,135,151,1.0,Hermann Carl; German astronomer (1841-1907).
128,144,136,152,1.0,Hermann Carl; German astronomer (1841-1907).
127,144,135,152,1.0,Hermann Carl; German astronomer (1841-1907).
219,143,227,151,1.0,"Vladislav Nikolayevich; Soviet engineer, cosmonaut (1935-1971)."
124,111,132,119,1.0,"Friedrich August; German historian, humanitarian (1780-1851)."
125,113,133,121,1.0,"Friedrich August; German historian, humanitarian (1780-1851)."
126,112,134,120,1.0,"Friedrich August; German historian, humanitarian (1780-1851)."
349,204,357,212,1.0,Erhard; German mathematician (1625-1699).
124,112,132,120,1.0,"Friedrich August; German historian, humanitarian (1780-1851)."
126,111,134,119,1.0,"Friedrich August; German historian, humanitarian (1780-1851)."
125,110,133,118,1.0,"Friedrich August; German historian, humanitarian (1780-1851)."
320,109,328,117,1.0,"Portuguese navigator, explorer (c. 1460-1524)."
321,106,329,114,1.0,"Portuguese navigator, explorer (c. 1460-1524)."
282,123,290,131,1.0,Nikolai Ivanovich; Soviet botanist (1887-1943); Sergei Ivanovich; Soviet physicist (optics) (1891-1951).
282,131,290,139,1.0,Nikolai Ivanovich; Soviet botanist (1887-1943); Sergei Ivanovich; Soviet physicist (optics) (1891-1951).
125,110,133,118,1.0,"Friedrich August; German historian, humanitarian (1780-1851)."
323,75,331,83,1.0,"Ulugh-Beg; Mongolian astronomer, mathematician (1394-1449)."
323,77,331,85,1.0,"Ulugh-Beg; Mongolian astronomer, mathematician (1394-1449)."
126,87,134,95,1.0,"Astronaut-named feature, Apollo 15 site."
323,79,331,87,1.0,"Ulugh-Beg; Mongolian astronomer, mathematician (1394-1449)."
218,144,226,152,1.0,"Vladislav Nikolayevich; Soviet engineer, cosmonaut (1935-1971)."
251,104,259,112,1.0,"John Fillmore; American civil engineer, geodesist (1868-1925)."
321,79,329,87,1.0,"Ulugh-Beg; Mongolian astronomer, mathematician (1394-1449)."
320,73,328,81,1.0,"Ulugh-Beg; Mongolian astronomer, mathematician (1394-1449)."
248,115,256,123,1.0,Max; German rocketry engineer (1895-1930).
252,127,260,135,1.0,Yurii Naumovich; Soviet selenographer (1909-1978).
246,161,254,169,1.0,Robert Jemison; American physicist (1901-1967).
266,82,274,90,1.0,George; Dutch astronomer (1890-1966).
269,80,277,88,1.0,George; Dutch astronomer (1890-1966).
248,162,256,170,1.0,Robert Jemison; American physicist (1901-1967).
253,13,261,21,1.0,Milutin; Yugoslavian astronomer (1879-1958).
212,182,220,190,1.0,Johannes Diderik; Dutch physicist; Nobel laureate (1837-1923).
252,157,260,165,1.0,Jason John; American astronomer (1892-1965).
247,117,255,125,1.0,Max; German rocketry engineer (1895-1930).
247,164,255,172,1.0,Robert Jemison; American physicist (1901-1967).
266,80,274,88,1.0,George; Dutch astronomer (1890-1966).
246,167,254,175,1.0,Robert Jemison; American physicist (1901-1967).
245,163,253,171,1.0,Robert Jemison; American physicist (1901-1967).
